,Group.1,Group.2,Group.3,x
1761,4,1994,N02,8.8
1762,5,1994,N02,11.7
1763,6,1994,N02,14.35
1764,7,1994,N02,19.5
1765,8,1994,N02,19.3
1766,9,1994,N02,16.9
1767,10,1994,N02,14.1
1768,11,1994,N02,11.666666666666666
1769,12,1994,N02,9.25
1770,1,1995,N02,5.875
1771,2,1995,N02,7.1
1772,3,1995,N02,7.025
1773,4,1995,N02,9.3
1774,5,1995,N02,11.2
1775,6,1995,N02,15.25
1776,7,1995,N02,18.0
1777,8,1995,N02,20.7
1778,9,1995,N02,17.9
1779,10,1995,N02,15.700000000000001
1780,11,1995,N02,11.466666666666667
1781,12,1995,N02,6.266666666666667
1782,1,1996,N02,4.3
1783,2,1996,N02,1.4333333333333333
1784,3,1996,N02,2.9
1785,4,1996,N02,6.3
1786,5,1996,N02,10.4
1787,6,1996,N02,14.85
1788,7,1996,N02,16.6
1789,8,1996,N02,18.6
1790,9,1996,N02,17.8
1791,10,1996,N02,14.45
1792,11,1996,N02,9.9
1793,12,1996,N02,7.3
1794,1,1997,N02,1.45
1795,2,1997,N02,3.2
1796,3,1997,N02,6.626666666666667
1797,4,1997,N02,8.22
1798,5,1997,N02,12.026666666666667
1799,6,1997,N02,15.295000000000002
1800,7,1997,N02,19.17
1801,8,1997,N02,20.59
1802,9,1997,N02,18.53
1803,10,1997,N02,14.1
1804,11,1997,N02,11.08
1805,12,1997,N02,5.98
1806,1,1998,N02,6.41
1807,2,1998,N02,5.4
1808,3,1998,N02,6.99
1809,4,1998,N02,9.39
1810,5,1998,N02,13.815000000000001
1811,6,1998,N02,17.15
1812,7,1998,N02,17.565
1813,8,1998,N02,18.685000000000002
1814,9,1998,N02,17.17
1815,10,1998,N02,NaN
1816,11,1998,N02,9.42
1817,12,1998,N02,7.09
1818,1,1999,N02,6.26
1819,2,1999,N02,4.4
1820,3,1999,N02,7.465
1821,4,1999,N02,8.47
1822,5,1999,N02,12.5
1823,6,1999,N02,16.03
1824,7,1999,N02,18.133333333333333
1825,8,1999,N02,19.415
1826,9,1999,N02,19.53
1827,10,1999,N02,15.2
1828,11,1999,N02,NaN
1829,12,1999,N02,5.49
1830,1,2000,N02,5.67
1831,2,2000,N02,5.51
1832,3,2000,N02,7.445
1833,4,2000,N02,7.88
1834,5,2000,N02,12.443333333333333
1835,6,2000,N02,16.12
1836,7,2000,N02,16.58
1837,8,2000,N02,18.685000000000002
1838,9,2000,N02,18.54
1839,10,2000,N02,13.94
1840,11,2000,N02,10.06
1841,12,2000,N02,5.85
1842,1,2001,N02,4.9350000000000005
1843,2,2001,N02,5.88
1844,3,2001,N02,6.025
1845,4,2001,N02,8.1
1846,5,2001,N02,12.18
1847,6,2001,N02,15.5
1848,7,2001,N02,18.24
1849,8,2001,N02,19.509999999999998
1850,9,2001,N02,16.58
1851,10,2001,N02,15.11
1852,11,2001,N02,10.81
1853,12,2001,N02,8.94
1854,1,2002,N02,4.39
1855,2,2002,N02,7.76
1856,3,2002,N02,8.09
1857,4,2002,N02,9.27
1858,5,2002,N02,12.74
1859,6,2002,N02,16.27
1860,7,2002,N02,18.490000000000002
1861,8,2002,N02,19.795
1862,9,2002,N02,18.6
1863,10,2002,N02,13.6
1864,11,2002,N02,11.01
1865,12,2002,N02,5.18
1866,1,2003,N02,5.645
1867,2,2003,N02,4.84
1868,3,2003,N02,5.92
1869,4,2003,N02,9.185
1870,5,2003,N02,12.13
1871,6,2003,N02,NaN
1872,7,2003,N02,20.235
1873,8,2003,N02,21.119999999999997
1874,9,2003,N02,18.99
1875,10,2003,N02,11.9
1876,11,2003,N02,10.08
1877,12,2003,N02,6.83
1878,1,2004,N02,6.37
1879,3,2004,N02,6.01
1880,4,2004,N02,10.075
1881,5,2004,N02,12.575
1882,6,2004,N02,16.39
1883,7,2004,N02,18.240000000000002
1884,8,2004,N02,20.145000000000003
1885,9,2004,N02,15.39
1886,10,2004,N02,12.95
1887,11,2004,N02,10.25
1888,12,2004,N02,8.0
1889,1,2005,N02,5.71
1890,2,2005,N02,4.98
1891,3,2005,N02,5.74
1892,4,2005,N02,8.68
1893,5,2005,N02,11.98
1894,6,2005,N02,15.89
1895,7,2005,N02,18.26
1896,8,2005,N02,18.285
1897,9,2005,N02,18.475
1898,10,2005,N02,15.39
1899,11,2005,N02,12.93
1900,12,2005,N02,7.75
1901,1,1990,N10,7.075
1902,2,1990,N10,6.966666666666667
1903,3,1990,N10,8.233333333333334
1904,4,1990,N10,9.025
1905,5,1990,N10,13.18
1906,6,1990,N10,14.8
1907,7,1990,N10,17.5
1908,8,1990,N10,19.125
1909,9,1990,N10,17.4
1910,10,1990,N10,14.7
1911,11,1990,N10,10.98
1912,12,1990,N10,7.433333333333334
1913,1,1991,N10,5.675
1914,2,1991,N10,3.05
1915,3,1991,N10,6.033333333333333
1916,4,1991,N10,8.0
1917,5,1991,N10,10.666666666666666
1918,6,1991,N10,12.725
1919,7,1991,N10,16.55
1920,8,1991,N10,19.1
1921,9,1991,N10,18.766666666666666
1922,10,1991,N10,14.64
1923,11,1991,N10,8.95
1924,12,1991,N10,7.266666666666667
1925,1,1992,N10,5.85
1926,2,1992,N10,5.2
1927,3,1992,N10,6.6
1928,4,1992,N10,8.025
1929,5,1992,N10,11.266666666666667
1930,6,1992,N10,16.166666666666664
1931,7,1992,N10,18.6
1932,8,1992,N10,19.233333333333334
1933,9,1992,N10,16.5
1934,10,1992,N10,13.523333333333333
1935,11,1992,N10,10.129999999999999
1936,12,1992,N10,7.84
1937,1,1993,N10,6.15
1938,2,1993,N10,5.825
1939,3,1993,N10,5.5
1940,4,1993,N10,7.96
1941,5,1993,N10,12.2
1942,6,1993,N10,15.325
1943,7,1993,N10,17.12
1944,8,1993,N10,17.833333333333332
1945,9,1993,N10,16.7
1946,10,1993,N10,13.833333333333334
1947,11,1993,N10,8.74
1948,12,1993,N10,5.933333333333334
1949,1,1994,N10,6.075
1950,2,1994,N10,4.766666666666667
1951,3,1994,N10,5.975
1952,4,1994,N10,8.366666666666667
1953,5,1994,N10,11.7
1954,6,1994,N10,14.14
1955,7,1994,N10,18.450000000000003
1956,8,1994,N10,19.778000000000002
1957,9,1994,N10,17.0
1958,10,1994,N10,13.525
1959,11,1994,N10,11.88
1960,12,1994,N10,9.0
1961,1,1995,N10,6.025
1962,2,1995,N10,7.050000000000001
1963,3,1995,N10,7.075
1964,4,1995,N10,8.725
1965,5,1995,N10,11.6
1966,6,1995,N10,14.42
1967,7,1995,N10,17.35
1968,8,1995,N10,20.24
1969,9,1995,N10,17.8
1970,10,1995,N10,16.14
1971,11,1995,N10,12.066666666666666
1972,12,1995,N10,6.7
1973,1,1996,N10,4.65
1974,2,1996,N10,1.95
1975,3,1996,N10,2.966666666666667
1976,4,1996,N10,6.6
1977,5,1996,N10,9.44
1978,6,1996,N10,14.075
1979,7,1996,N10,16.05
1980,8,1996,N10,18.425
1981,9,1996,N10,17.233333333333334
1982,10,1996,N10,14.6
1983,11,1996,N10,9.933333333333334
1984,12,1996,N10,7.5
1985,1,1997,N10,1.655
1986,2,1997,N10,3.0
1987,3,1997,N10,6.456666666666667
1988,4,1997,N10,8.045
1989,5,1997,N10,10.974
1990,6,1997,N10,14.955
1991,7,1997,N10,17.956666666666667
1992,8,1997,N10,19.9625
1993,9,1997,N10,19.10333333333333
1994,10,1997,N10,14.65
1995,11,1997,N10,11.29
1996,12,1997,N10,6.44
1997,1,1998,N10,5.74
1998,2,1998,N10,5.26
1999,3,1998,N10,6.77
2000,4,1998,N10,9.433333333333334
2001,5,1998,N10,12.135
2002,6,1998,N10,15.643333333333333
2003,7,1998,N10,17.162
2004,8,1998,N10,18.755000000000003
2005,9,1998,N10,16.755000000000003
2006,10,1998,N10,NaN
2007,11,1998,N10,9.89
2008,12,1998,N10,7.35
2009,1,1999,N10,6.04
2010,2,1999,N10,4.7
2011,3,1999,N10,7.04
2012,4,1999,N10,9.383333333333333
2013,5,1999,N10,12.4025
2014,6,1999,N10,15.853333333333333
2015,7,1999,N10,17.7725
2016,8,1999,N10,19.3
2017,9,1999,N10,19.490000000000002
2018,10,1999,N10,15.38
2019,11,1999,N10,NaN
2020,12,1999,N10,5.93
2021,1,2000,N10,6.28
2022,2,2000,N10,5.69
2023,3,2000,N10,7.21
2024,4,2000,N10,8.87
2025,5,2000,N10,11.785
2026,6,2000,N10,15.335
2027,7,2000,N10,16.496666666666666
2028,8,2000,N10,18.095
2029,9,2000,N10,18.263333333333332
2030,10,2000,N10,13.96
2031,11,2000,N10,10.5
2032,12,2000,N10,6.33
2033,1,2001,N10,5.3
2034,2,2001,N10,5.79
2035,3,2001,N10,6.25
2036,4,2001,N10,8.056666666666667
2037,5,2001,N10,11.282
2038,6,2001,N10,15.0375
2039,7,2001,N10,18.1525
2040,8,2001,N10,19.348
2041,9,2001,N10,17.73
2042,10,2001,N10,15.2
2043,11,2001,N10,11.16
2044,12,2001,N10,9.71
2045,1,2002,N10,4.58
2046,2,2002,N10,7.52
2047,3,2002,N10,7.73
2048,4,2002,N10,9.436666666666666
2049,5,2002,N10,11.796666666666667
2050,6,2002,N10,15.7075
2051,7,2002,N10,17.474
2052,8,2002,N10,19.576666666666668
2053,9,2002,N10,19.200000000000003
2054,10,2002,N10,14.3
2055,11,2002,N10,11.43
2056,12,2002,N10,6.05
2057,1,2003,N10,5.835
2058,2,2003,N10,4.99
2059,3,2003,N10,5.62
2060,4,2003,N10,8.835
2061,5,2003,N10,10.96
2062,6,2003,N10,NaN
2063,7,2003,N10,19.216666666666665
2064,8,2003,N10,20.86
2065,9,2003,N10,19.06
2066,10,2003,N10,12.15
2067,11,2003,N10,10.32
2068,12,2003,N10,7.25
2069,1,2004,N10,6.58
2070,3,2004,N10,5.6850000000000005
2071,4,2004,N10,8.77
2072,5,2004,N10,11.8275
2073,6,2004,N10,15.35
2074,7,2004,N10,17.77
2075,8,2004,N10,19.823333333333334
2076,9,2004,N10,17.24
2077,10,2004,N10,13.04
2078,11,2004,N10,10.71
2079,12,2004,N10,8.44
2080,1,2005,N10,5.78
2081,2,2005,N10,5.04
2082,3,2005,N10,5.545
2083,4,2005,N10,8.033333333333333
2084,5,2005,N10,10.6925
2085,6,2005,N10,14.446
2086,7,2005,N10,17.89666666666667
2087,8,2005,N10,18.196666666666665
2088,9,2005,N10,18.586666666666666
2089,10,2005,N10,15.65
2090,11,2005,N10,13.17
2091,12,2005,N10,8.23
2092,1,1990,N20,7.1
2093,2,1990,N20,NaN
2094,3,1990,N20,8.4
2095,4,1990,N20,9.0
2096,5,1990,N20,13.2
2097,6,1990,N20,NaN
2098,7,1990,N20,17.5
2099,8,1990,N20,18.3
2100,9,1990,N20,NaN
2101,10,1990,N20,13.8
2102,11,1990,N20,10.7
2103,12,1990,N20,6.3
2104,1,1991,N20,5.5
2105,2,1991,N20,3.9
2106,3,1991,N20,5.0
2107,4,1991,N20,7.6
2108,5,1991,N20,9.6
2109,6,1991,N20,12.0
2110,7,1991,N20,16.9
2111,8,1991,N20,18.8
2112,10,1991,N20,15.8
2113,11,1991,N20,10.1
2114,12,1991,N20,7.7
2115,1,1992,N20,6.7
2116,2,1992,N20,5.3
2117,3,1992,N20,6.4
2118,4,1992,N20,7.9
2119,5,1992,N20,10.4
2120,6,1992,N20,15.4
2121,7,1992,N20,18.5
2122,8,1992,N20,19.6
2123,9,1992,N20,16.6
2124,10,1992,N20,12.6
2125,12,1992,N20,8.7
2126,1,1993,N20,6.2
2127,3,1993,N20,6.6
2128,4,1993,N20,7.9
2129,5,1993,N20,11.7
2130,6,1993,N20,15.8
2131,7,1993,N20,16.8
2132,8,1993,N20,18.0
2133,9,1993,N20,16.6
2134,10,1993,N20,15.0
2135,11,1993,N20,10.5
2136,12,1993,N20,6.0
2137,1,1994,N20,6.5
2138,2,1994,N20,6.0
2139,3,1994,N20,5.85
2140,4,1994,N20,7.8
2141,5,1994,N20,11.4
2142,6,1994,N20,13.55
2143,7,1994,N20,18.85
2144,8,1994,N20,19.55
2145,9,1994,N20,17.4
2146,10,1994,N20,14.4
2147,11,1994,N20,12.2
2148,12,1994,N20,9.7
2149,1,1995,N20,6.7
2150,3,1995,N20,7.1
2151,4,1995,N20,8.6
2152,5,1995,N20,10.8
2153,6,1995,N20,14.0
2154,7,1995,N20,17.85
2155,8,1995,N20,20.3
2156,9,1995,N20,18.0
2157,10,1995,N20,16.1
2158,11,1995,N20,13.2
2159,12,1995,N20,8.8
2160,1,1996,N20,5.3
2161,2,1996,N20,2.4
2162,3,1996,N20,3.5
2163,4,1996,N20,5.7
2164,5,1996,N20,9.433333333333334
2165,6,1996,N20,13.3
2166,7,1996,N20,15.85
2167,8,1996,N20,18.45
2168,9,1996,N20,17.6
2169,10,1996,N20,14.8
2170,11,1996,N20,11.9
2171,12,1996,N20,7.9
2172,1,1997,N20,1.51
2173,3,1997,N20,5.905
2174,4,1997,N20,7.78
2175,5,1997,N20,10.89
2176,6,1997,N20,15.065000000000001
2177,7,1997,N20,17.71
2178,8,1997,N20,20.645
2179,9,1997,N20,18.95
2180,10,1997,N20,14.98
2181,11,1997,N20,11.47
2182,12,1997,N20,6.94
2183,1,1998,N20,6.08
2184,2,1998,N20,5.32
2185,3,1998,N20,6.79
2186,4,1998,N20,8.835
2187,5,1998,N20,12.989999999999998
2188,6,1998,N20,15.96
2189,7,1998,N20,17.205
2190,8,1998,N20,18.560000000000002
2191,9,1998,N20,17.6
2192,10,1998,N20,NaN
2193,11,1998,N20,10.76
2194,12,1998,N20,7.4
2195,1,1999,N20,5.55
2196,2,1999,N20,5.21
2197,3,1999,N20,6.905
2198,4,1999,N20,8.52
2199,5,1999,N20,12.105
2200,6,1999,N20,15.64
2201,7,1999,N20,17.533333333333335
2202,8,1999,N20,19.15
2203,9,1999,N20,19.36
2204,10,1999,N20,15.59
2205,11,1999,N20,NaN
2206,12,1999,N20,6.3
2207,1,2000,N20,6.56
2208,2,2000,N20,5.75
2209,3,2000,N20,7.045
2210,4,2000,N20,7.68
2211,5,2000,N20,11.64
2212,6,2000,N20,15.375
2213,7,2000,N20,16.25
2214,8,2000,N20,17.655
2215,9,2000,N20,18.36
2216,10,2000,N20,14.25
2217,11,2000,N20,10.88
2218,12,2000,N20,6.93
2219,1,2001,N20,5.6899999999999995
2220,2,2001,N20,5.83
2221,3,2001,N20,6.24
2222,4,2001,N20,7.43
2223,5,2001,N20,11.266666666666667
2224,6,2001,N20,14.690000000000001
2225,7,2001,N20,17.74
2226,8,2001,N20,19.326666666666668
2227,9,2001,N20,17.01
2228,10,2001,N20,15.4
2229,11,2001,N20,11.51
2230,12,2001,N20,9.31
2231,1,2002,N20,5.65
2232,2,2002,N20,7.39
2233,3,2002,N20,7.635
2234,4,2002,N20,9.05
2235,5,2002,N20,11.27
2236,6,2002,N20,15.346666666666668
2237,7,2002,N20,18.2
2238,8,2002,N20,19.43
2239,9,2002,N20,18.42
2240,10,2002,N20,14.51
2241,11,2002,N20,11.9
2242,12,2002,N20,6.76
2243,1,2003,N20,6.125
2244,2,2003,N20,5.31
2245,3,2003,N20,5.55
2246,4,2003,N20,8.84
2247,5,2003,N20,10.83
2248,6,2003,N20,NaN
2249,7,2003,N20,19.439999999999998
2250,8,2003,N20,20.555
2251,9,2003,N20,19.02
2252,10,2003,N20,12.27
2253,11,2003,N20,10.6
2254,12,2003,N20,7.56
2255,1,2004,N20,6.81
2256,3,2004,N20,5.74
2257,4,2004,N20,9.585
2258,5,2004,N20,11.93
2259,6,2004,N20,15.235
2260,7,2004,N20,17.765
2261,8,2004,N20,19.355
2262,9,2004,N20,15.81
2263,10,2004,N20,13.31
2264,11,2004,N20,11.04
2265,12,2004,N20,8.91
2266,1,2005,N20,5.85
2267,2,2005,N20,4.96
2268,3,2005,N20,5.42
2269,4,2005,N20,7.68
2270,5,2005,N20,10.3
2271,6,2005,N20,14.17
2272,7,2005,N20,17.54
2273,8,2005,N20,18.16
2274,9,2005,N20,18.3
2275,10,2005,N20,15.84
2276,11,2005,N20,13.43
2277,12,2005,N20,NaN
2278,1,1990,N70,9.4
2279,2,1990,N70,NaN
2280,3,1990,N70,8.6
2281,4,1990,N70,9.0
2282,5,1990,N70,11.8
2283,6,1990,N70,NaN
2284,7,1990,N70,16.3
2285,8,1990,N70,17.7
2286,9,1990,N70,NaN
2287,10,1990,N70,14.6
2288,11,1990,N70,12.1
2289,12,1990,N70,8.5
2290,1,1991,N70,6.6
2291,2,1991,N70,6.1
2292,3,1991,N70,6.2
2293,4,1991,N70,8.0
2294,5,1991,N70,9.3
2295,6,1991,N70,11.4
2296,7,1991,N70,15.5
2297,8,1991,N70,17.1
2298,10,1991,N70,16.0
2299,11,1991,N70,11.5
2300,12,1991,N70,9.9
2301,1,1992,N70,7.9
2302,2,1992,N70,6.6
2303,3,1992,N70,7.0
2304,4,1992,N70,7.7
2305,5,1992,N70,9.8
2306,6,1992,N70,13.4
2307,7,1992,N70,17.0
2308,8,1992,N70,18.0
2309,9,1992,N70,16.6
2310,10,1992,N70,13.7
2311,12,1992,N70,9.7
2312,1,1993,N70,7.1
2313,3,1993,N70,6.6
2314,4,1993,N70,7.9
2315,5,1993,N70,10.9
2316,6,1993,N70,13.4
2317,7,1993,N70,15.7
2318,8,1993,N70,17.4
2319,9,1993,N70,16.5
2320,10,1993,N70,15.4
2321,11,1993,N70,11.8
2322,12,1993,N70,7.8
2323,1,1994,N70,NaN
2324,2,1994,N70,7.1
2325,3,1994,N70,6.550000000000001
2326,4,1994,N70,7.9
2327,5,1994,N70,10.4
2328,6,1994,N70,12.75
2329,7,1994,N70,16.7
2330,8,1994,N70,18.25
2331,9,1994,N70,17.4
2332,10,1994,N70,15.0
2333,11,1994,N70,13.3
2334,12,1994,N70,11.4
2335,1,1995,N70,8.4
2336,3,1995,N70,7.75
2337,4,1995,N70,8.4
2338,5,1995,N70,10.3
2339,6,1995,N70,12.75
2340,7,1995,N70,15.95
2341,8,1995,N70,18.8
2342,9,1995,N70,17.9
2343,10,1995,N70,16.450000000000003
2344,11,1995,N70,14.2
2345,12,1995,N70,10.7
2346,1,1996,N70,7.3
2347,2,1996,N70,4.8
2348,3,1996,N70,4.85
2349,4,1996,N70,6.4
2350,5,1996,N70,8.966666666666667
2351,6,1996,N70,12.25
2352,7,1996,N70,14.65
2353,8,1996,N70,17.05
2354,9,1996,N70,17.3
2355,10,1996,N70,15.0
2356,11,1996,N70,12.9
2357,12,1996,N70,9.3
2358,1,1997,N70,4.83
2359,3,1997,N70,6.35
2360,4,1997,N70,8.02
2361,5,1997,N70,10.463333333333333
2362,6,1997,N70,13.405000000000001
2363,7,1997,N70,16.485
2364,8,1997,N70,18.549999999999997
2365,9,1997,N70,18.31
2366,10,1997,N70,15.54
2367,11,1997,N70,12.94
2368,12,1997,N70,9.3
2369,1,1998,N70,8.61
2370,2,1998,N70,7.2
2371,3,1998,N70,7.7
2372,4,1998,N70,9.035
2373,5,1998,N70,12.12
2374,6,1998,N70,14.75
2375,7,1998,N70,16.3
2376,8,1998,N70,17.700000000000003
2377,9,1998,N70,17.07
2378,10,1998,N70,NaN
2379,11,1998,N70,11.9
2380,12,1998,N70,9.06
2381,1,1999,N70,8.01
2382,2,1999,N70,6.46
2383,3,1999,N70,7.465
2384,4,1999,N70,NaN
2385,5,1999,N70,11.42
2386,6,1999,N70,14.42
2387,7,1999,N70,16.45
2388,8,1999,N70,18.15
2389,9,1999,N70,18.5
2390,10,1999,N70,16.01
2391,11,1999,N70,NaN
2392,12,1999,N70,7.92
2393,1,2000,N70,7.9
2394,2,2000,N70,6.62
2395,3,2000,N70,7.09
2396,4,2000,N70,7.76
2397,5,2000,N70,10.883333333333333
2398,6,2000,N70,14.135
2399,7,2000,N70,15.21
2400,8,2000,N70,16.72
2401,9,2000,N70,17.605
2402,10,2000,N70,15.13
2403,11,2000,N70,12.21
2404,12,2000,N70,8.78
2405,1,2001,N70,7.234999999999999
2406,2,2001,N70,7.09
2407,3,2001,N70,6.785
2408,4,2001,N70,7.71
2409,5,2001,N70,10.376666666666667
2410,6,2001,N70,13.555
2411,7,2001,N70,15.92
2412,8,2001,N70,18.03
2413,9,2001,N70,16.9
2414,10,2001,N70,15.73
2415,11,2001,N70,12.36
2416,12,2001,N70,10.6
2417,1,2002,N70,7.01
2418,2,2002,N70,7.77
2419,3,2002,N70,8.11
2420,4,2002,N70,8.98
2421,5,2002,N70,10.805
2422,6,2002,N70,13.856666666666667
2423,7,2002,N70,16.84
2424,8,2002,N70,18.27
2425,9,2002,N70,18.06
2426,10,2002,N70,15.45
2427,11,2002,N70,13.2
2428,12,2002,N70,9.37
2429,1,2003,N70,7.75
2430,2,2003,N70,6.78
2431,3,2003,N70,6.67
2432,4,2003,N70,8.379999999999999
2433,5,2003,N70,9.59
2434,6,2003,N70,NaN
2435,7,2003,N70,17.384999999999998
2436,8,2003,N70,19.005
2437,9,2003,N70,18.05
2438,10,2003,N70,13.59
2439,11,2003,N70,12.02
2440,12,2003,N70,9.45
2441,1,2004,N70,8.22
2442,3,2004,N70,6.51
2443,4,2004,N70,8.780000000000001
2444,5,2004,N70,10.905000000000001
2445,6,2004,N70,13.7
2446,7,2004,N70,16.27
2447,8,2004,N70,18.240000000000002
2448,9,2004,N70,16.27
2449,10,2004,N70,14.385
2450,11,2004,N70,12.26
2451,12,2004,N70,9.92
2452,1,2005,N70,7.26
2453,2,2005,N70,6.24
2454,3,2005,N70,5.845
2455,4,2005,N70,7.51
2456,5,2005,N70,9.295
2457,6,2005,N70,12.713333333333333
2458,7,2005,N70,15.57
2459,8,2005,N70,16.795
2460,9,2005,N70,17.725
2461,10,2005,N70,16.3
2462,11,2005,N70,14.39
2463,12,2005,N70,8.93
2464,4,1991,R03,9.2
2465,6,1991,R03,12.1
2466,7,1991,R03,16.8
2467,8,1991,R03,19.7
2468,10,1991,R03,10.4
2469,4,1992,R03,6.4
2470,5,1992,R03,9.3
2471,6,1992,R03,14.1
2472,7,1992,R03,18.5
2473,8,1992,R03,17.8
2474,9,1992,R03,16.3
2475,10,1992,R03,12.2
2476,4,1993,R03,8.6
2477,5,1993,R03,13.0
2478,6,1993,R03,17.0
2479,7,1993,R03,16.3
2480,8,1993,R03,16.7
2481,9,1993,R03,14.6
2482,10,1993,R03,10.7
2483,4,1994,R03,7.1
2484,5,1994,R03,10.2
2485,6,1994,R03,15.6
2486,7,1994,R03,20.6
2487,8,1994,R03,21.8
2488,9,1994,R03,14.9
2489,10,1994,R03,12.2
2490,11,1994,R03,9.6
2491,12,1994,R03,7.25
2492,1,1995,R03,4.25
2493,2,1995,R03,5.366666666666666
2494,3,1995,R03,5.65
2495,4,1995,R03,7.4
2496,5,1995,R03,10.3
2497,6,1995,R03,14.7
2498,7,1995,R03,19.7
2499,8,1995,R03,20.6
2500,9,1995,R03,16.8
2501,10,1995,R03,14.0
2502,11,1995,R03,8.6
2503,12,1995,R03,1.65
2504,1,1996,R03,NaN
2505,3,1996,R03,0.25
2506,4,1996,R03,5.5
2507,5,1996,R03,9.9
2508,6,1996,R03,16.6
2509,7,1996,R03,15.7
2510,8,1996,R03,19.3
2511,9,1996,R03,15.2
2512,10,1996,R03,12.850000000000001
2513,11,1996,R03,6.85
2514,12,1996,R03,5.7
2515,1,1997,R03,0.0
2516,2,1997,R03,0.3
2517,3,1997,R03,6.5
2518,4,1997,R03,7.94
2519,5,1997,R03,13.8
2520,6,1997,R03,16.03
2521,7,1997,R03,20.19
2522,8,1997,R03,21.75
2523,9,1997,R03,NaN
2524,10,1997,R03,NaN
2525,11,1997,R03,NaN
2526,12,1997,R03,NaN
2527,1,1998,R03,NaN
2528,2,1998,R03,NaN
2529,4,1998,R03,9.02
2530,5,1998,R03,13.84
2531,6,1998,R03,NaN
2532,7,1998,R03,NaN
2533,8,1998,R03,19.43
2534,9,1998,R03,16.14
2535,10,1998,R03,NaN
2536,11,1998,R03,NaN
2537,12,1998,R03,NaN
2538,2,1999,R03,NaN
2539,4,1999,R03,NaN
2540,5,1999,R03,13.08
2541,6,1999,R03,16.05
2542,7,1999,R03,17.92
2543,8,1999,R03,18.08
2544,9,1999,R03,19.52
2545,10,1999,R03,10.2
2546,2,2000,R03,4.88
2547,4,2000,R03,7.62
2548,5,2000,R03,NaN
2549,6,2000,R03,16.27
2550,7,2000,R03,15.74
2551,8,2000,R03,19.01
2552,9,2000,R03,17.08
2553,10,2000,R03,12.07
2554,4,2001,R03,NaN
2555,5,2001,R03,12.34
2556,6,2001,R03,13.65
2557,7,2001,R03,21.26
2558,8,2001,R03,18.47
2559,9,2001,R03,NaN
2560,10,2001,R03,14.99
2561,4,2002,R03,8.24
2562,5,2002,R03,12.99
2563,6,2002,R03,17.54
2564,7,2002,R03,18.39
2565,8,2002,R03,21.37
2566,9,2002,R03,18.51
2567,10,2002,R03,14.06
2568,4,2003,R03,7.81
2569,5,2003,R03,NaN
2570,6,2003,R03,NaN
2571,7,2003,R03,18.94
2572,8,2003,R03,22.67
2573,9,2003,R03,17.24
2574,10,2003,R03,10.43
2575,4,2004,R03,8.3
2576,5,2004,R03,12.86
2577,6,2004,R03,16.61
2578,7,2004,R03,16.07
2579,8,2004,R03,21.95
2580,9,2004,R03,13.7
2581,10,2004,R03,10.64
2582,4,2005,R03,9.91
2583,5,2005,R03,15.25
2584,6,2005,R03,14.17
2585,7,2005,R03,19.81
2586,8,2005,R03,16.54
2587,9,2005,R03,16.73
2588,10,2005,R03,NaN
2589,4,1991,R50,7.2
2590,6,1991,R50,12.5
2591,7,1991,R50,16.9
2592,8,1991,R50,18.4
2593,10,1991,R50,13.9
2594,4,1992,R50,6.7
2595,5,1992,R50,9.7
2596,6,1992,R50,13.0
2597,7,1992,R50,16.0
2598,8,1992,R50,18.3
2599,9,1992,R50,16.3
2600,10,1992,R50,14.3
2601,4,1993,R50,7.1
2602,5,1993,R50,9.3
2603,6,1993,R50,13.9
2604,7,1993,R50,15.7
2605,8,1993,R50,16.6
2606,9,1993,R50,15.6
2607,10,1993,R50,13.2
2608,4,1994,R50,7.1
2609,5,1994,R50,9.2
2610,6,1994,R50,13.4
2611,7,1994,R50,17.1
2612,8,1994,R50,19.0
2613,9,1994,R50,16.2
2614,10,1994,R50,14.1
2615,4,1995,R50,7.0
2616,5,1995,R50,9.8
2617,6,1995,R50,14.5
2618,7,1995,R50,16.9
2619,8,1995,R50,18.0
2620,9,1995,R50,17.5
2621,10,1995,R50,15.5
2622,4,1996,R50,2.9
2623,5,1996,R50,6.3
2624,6,1996,R50,12.5
2625,7,1996,R50,14.4
2626,8,1996,R50,17.5
2627,9,1996,R50,16.8
2628,10,1996,R50,14.9
2629,4,1997,R50,6.49
2630,5,1997,R50,10.36
2631,6,1997,R50,12.99
2632,7,1997,R50,17.8
2633,8,1997,R50,20.07
2634,9,1997,R50,NaN
2635,10,1997,R50,NaN
2636,4,1998,R50,9.06
2637,5,1998,R50,11.34
2638,6,1998,R50,NaN
2639,7,1998,R50,NaN
2640,8,1998,R50,17.5
2641,9,1998,R50,16.72
2642,10,1998,R50,NaN
2643,4,1999,R50,NaN
2644,5,1999,R50,10.78
2645,6,1999,R50,14.73
2646,7,1999,R50,16.54
2647,8,1999,R50,18.66
2648,9,1999,R50,18.73
2649,10,1999,R50,NaN
2650,4,2000,R50,7.02
2651,5,2000,R50,NaN
2652,6,2000,R50,13.92
2653,7,2000,R50,15.18
2654,8,2000,R50,17.49
2655,9,2000,R50,17.52
2656,10,2000,R50,14.53
2657,4,2001,R50,NaN
2658,5,2001,R50,9.67
2659,6,2001,R50,11.98
2660,7,2001,R50,18.46
2661,8,2001,R50,18.35
2662,9,2001,R50,NaN
2663,10,2001,R50,15.46
2664,4,2002,R50,7.49
2665,5,2002,R50,10.19
