,Group.1,Group.2,Group.3,x
1733,12,1991,N02,30.143333333333334
1734,1,1992,N02,29.905
1735,2,1992,N02,28.744999999999997
1736,3,1992,N02,29.34
1737,4,1992,N02,28.2
1738,5,1992,N02,27.99
1739,6,1992,N02,30.67
1740,7,1992,N02,28.37
1741,8,1992,N02,29.84
1742,9,1992,N02,29.68
1743,10,1992,N02,30.47
1744,11,1992,N02,27.02
1745,12,1992,N02,27.2875
1746,1,1993,N02,25.76
1747,2,1993,N02,29.66
1748,3,1993,N02,29.2
1749,4,1993,N02,30.71
1750,5,1993,N02,28.99
1751,6,1993,N02,30.89
1752,7,1993,N02,28.29
1753,8,1993,N02,31.23
1754,9,1993,N02,31.1
1755,10,1993,N02,28.75
1756,11,1993,N02,25.49
1757,12,1993,N02,27.543333333333333
1758,1,1994,N02,25.795
1759,2,1994,N02,28.0075
1760,3,1994,N02,27.535
1761,4,1994,N02,27.14
1762,5,1994,N02,29.22
1763,6,1994,N02,27.415
1764,7,1994,N02,29.895
1765,8,1994,N02,29.89
1766,9,1994,N02,29.53
1767,10,1994,N02,28.41
1768,11,1994,N02,30.09
1769,12,1994,N02,29.525
1770,1,1995,N02,26.6375
1771,2,1995,N02,22.595
1772,3,1995,N02,28.03
1773,4,1995,N02,23.78
1774,5,1995,N02,28.59
1775,6,1995,N02,24.42
1776,7,1995,N02,29.465
1777,8,1995,N02,29.345
1778,9,1995,N02,27.81
1779,10,1995,N02,27.89666666666667
1780,11,1995,N02,28.683333333333334
1781,12,1995,N02,30.356666666666666
1782,1,1996,N02,30.5575
1783,2,1996,N02,30.133333333333333
1784,3,1996,N02,30.18
1785,4,1996,N02,30.3
1786,5,1996,N02,28.806666666666665
1787,6,1996,N02,29.439999999999998
1788,7,1996,N02,29.2
1789,8,1996,N02,30.46
1790,9,1996,N02,31.62
1791,10,1996,N02,30.205
1792,11,1996,N02,29.763333333333332
1793,12,1996,N02,27.349999999999998
1794,1,1997,N02,29.32
1795,2,1997,N02,27.85
1796,3,1997,N02,27.77
1797,4,1997,N02,30.37
1798,5,1997,N02,29.42
1799,6,1997,N02,30.0
1800,7,1997,N02,24.685
1801,8,1997,N02,29.740000000000002
1802,9,1997,N02,29.87
1803,10,1997,N02,30.103333333333335
1804,11,1997,N02,30.825000000000003
1805,12,1997,N02,29.605
1806,1,1998,N02,30.985
1807,2,1998,N02,28.5825
1808,3,1998,N02,30.79
1809,4,1998,N02,28.75
1810,5,1998,N02,30.450000000000003
1811,6,1998,N02,29.71
1812,7,1998,N02,29.784999999999997
1813,8,1998,N02,30.97
1814,9,1998,N02,30.315
1815,10,1998,N02,NaN
1816,11,1998,N02,25.553333333333335
1817,12,1998,N02,28.552
1818,1,1999,N02,29.416666666666668
1819,2,1999,N02,26.39
1820,3,1999,N02,25.43
1821,4,1999,N02,29.82
1822,5,1999,N02,28.465
1823,6,1999,N02,29.94
1824,7,1999,N02,29.436666666666667
1825,8,1999,N02,30.035
1826,9,1999,N02,29.83
1827,10,1999,N02,28.64
1828,11,1999,N02,NaN
1829,12,1999,N02,25.56
1830,1,2000,N02,24.09
1831,2,2000,N02,23.82
1832,3,2000,N02,26.305
1833,4,2000,N02,27.17
1834,5,2000,N02,28.356666666666666
1835,6,2000,N02,29.11
1836,7,2000,N02,26.48
1837,8,2000,N02,27.509999999999998
1838,9,2000,N02,29.075
1839,10,2000,N02,29.9
1840,11,2000,N02,29.12
1841,12,2000,N02,29.81
1842,1,2001,N02,29.33
1843,2,2001,N02,27.64
1844,3,2001,N02,27.759999999999998
1845,4,2001,N02,26.88
1846,5,2001,N02,26.523333333333333
1847,6,2001,N02,27.84
1848,7,2001,N02,30.44
1849,8,2001,N02,29.763333333333332
1850,9,2001,N02,25.33
1851,10,2001,N02,28.51
1852,11,2001,N02,28.71
1853,12,2001,N02,28.84
1854,1,2002,N02,26.07
1855,2,2002,N02,30.44
1856,3,2002,N02,30.09
1857,4,2002,N02,28.26
1858,5,2002,N02,28.05666666666667
1859,6,2002,N02,28.505000000000003
1860,7,2002,N02,28.67
1861,8,2002,N02,29.97
1862,9,2002,N02,30.18
1863,10,2002,N02,29.52
1864,11,2002,N02,25.21
1865,12,2002,N02,31.34
1866,1,2003,N02,29.03
1867,2,2003,N02,24.85
1868,3,2003,N02,26.72
1869,4,2003,N02,28.955
1870,5,2003,N02,28.27
1871,6,2003,N02,NaN
1872,7,2003,N02,30.689999999999998
1873,8,2003,N02,31.23
1874,9,2003,N02,29.62
1875,10,2003,N02,32.11
1876,11,2003,N02,30.86
1877,12,2003,N02,25.63
1878,1,2004,N02,29.93
1879,3,2004,N02,30.225
1880,4,2004,N02,30.05
1881,5,2004,N02,30.195
1882,6,2004,N02,27.425
1883,7,2004,N02,29.845
1884,8,2004,N02,30.025
1885,9,2004,N02,28.37
1886,10,2004,N02,30.87
1887,11,2004,N02,29.03
1888,12,2004,N02,30.49
1889,1,2005,N02,31.0
1890,2,2005,N02,30.95
1891,3,2005,N02,27.97
1892,4,2005,N02,29.384999999999998
1893,5,2005,N02,26.0
1894,6,2005,N02,28.33
1895,7,2005,N02,30.01
1896,8,2005,N02,29.48
1897,9,2005,N02,29.805
1898,10,2005,N02,30.64
1899,11,2005,N02,30.2
1900,12,2005,N02,28.72
1901,1,1990,N10,31.1075
1902,2,1990,N10,31.316666666666666
1903,3,1990,N10,31.39
1904,4,1990,N10,32.0875
1905,5,1990,N10,31.1325
1906,6,1990,N10,31.375
1907,7,1990,N10,30.922
1908,8,1990,N10,30.877499999999998
1909,9,1990,N10,31.85
1910,10,1990,N10,31.013333333333332
1911,11,1990,N10,31.866
1912,12,1990,N10,32.31
1913,1,1991,N10,30.9525
1914,2,1991,N10,30.54
1915,3,1991,N10,30.919999999999998
1916,4,1991,N10,31.759999999999998
1917,5,1991,N10,31.023333333333333
1918,6,1991,N10,31.892500000000002
1919,7,1991,N10,30.372500000000002
1920,8,1991,N10,30.88
1921,9,1991,N10,31.30666666666667
1922,10,1991,N10,31.226
1923,11,1991,N10,31.53
1924,12,1991,N10,30.83
1925,1,1992,N10,31.225
1926,2,1992,N10,30.785000000000004
1927,3,1992,N10,30.355
1928,4,1992,N10,29.3575
1929,5,1992,N10,31.226666666666667
1930,6,1992,N10,31.665
1931,7,1992,N10,30.266666666666666
1932,8,1992,N10,31.366666666666667
1933,9,1992,N10,31.696666666666665
1934,10,1992,N10,32.08
1935,11,1992,N10,31.09
1936,12,1992,N10,29.2
1937,1,1993,N10,27.53
1938,2,1993,N10,30.355
1939,3,1993,N10,30.4
1940,4,1993,N10,31.0
1941,5,1993,N10,31.47
1942,6,1993,N10,31.384999999999998
1943,7,1993,N10,31.692
1944,8,1993,N10,31.78
1945,9,1993,N10,31.843333333333334
1946,10,1993,N10,30.95
1947,11,1993,N10,31.028
1948,12,1993,N10,27.91
1949,1,1994,N10,27.365
1950,2,1994,N10,29.583333333333336
1951,3,1994,N10,29.2375
1952,4,1994,N10,30.503333333333334
1953,5,1994,N10,30.04
1954,6,1994,N10,30.79
1955,7,1994,N10,30.7725
1956,8,1994,N10,30.346
1957,9,1994,N10,30.496666666666666
1958,10,1994,N10,30.317500000000003
1959,11,1994,N10,31.446
1960,12,1994,N10,30.13
1961,1,1995,N10,28.2725
1962,2,1995,N10,27.735
1963,3,1995,N10,30.0475
1964,4,1995,N10,27.48
1965,5,1995,N10,28.5
1966,6,1995,N10,28.128
1967,7,1995,N10,30.425
1968,8,1995,N10,30.21
1969,9,1995,N10,29.5575
1970,10,1995,N10,29.58
1971,11,1995,N10,30.30666666666667
1972,12,1995,N10,31.12333333333333
1973,1,1996,N10,31.3375
1974,2,1996,N10,30.665
1975,3,1996,N10,31.206666666666667
1976,4,1996,N10,30.915
1977,5,1996,N10,31.502
1978,6,1996,N10,30.607499999999998
1979,7,1996,N10,30.434
1980,8,1996,N10,30.9375
1981,9,1996,N10,32.21
1982,10,1996,N10,31.345
1983,11,1996,N10,30.509999999999998
1984,12,1996,N10,28.336666666666666
1985,1,1997,N10,30.026
1986,2,1997,N10,27.69
1987,3,1997,N10,28.366666666666667
1988,4,1997,N10,31.42
1989,5,1997,N10,30.454
1990,6,1997,N10,30.985
1991,7,1997,N10,30.61
1992,8,1997,N10,30.55
1993,9,1997,N10,30.383333333333333
1994,10,1997,N10,31.37333333333333
1995,11,1997,N10,31.814999999999998
1996,12,1997,N10,31.415
1997,1,1998,N10,31.08
1998,2,1998,N10,30.8875
1999,3,1998,N10,30.88
2000,4,1998,N10,29.613333333333333
2001,5,1998,N10,31.5775
2002,6,1998,N10,30.436666666666667
2003,7,1998,N10,31.364
2004,8,1998,N10,32.3525
2005,9,1998,N10,31.43
2006,10,1998,N10,NaN
2007,11,1998,N10,28.77
2008,12,1998,N10,30.618
2009,1,1999,N10,29.773333333333333
2010,2,1999,N10,28.0
2011,3,1999,N10,28.8175
2012,4,1999,N10,29.683333333333334
2013,5,1999,N10,31.08
2014,6,1999,N10,30.28333333333333
2015,7,1999,N10,31.23
2016,8,1999,N10,30.562
2017,9,1999,N10,30.14
2018,10,1999,N10,30.22
2019,11,1999,N10,NaN
2020,12,1999,N10,28.11
2021,1,2000,N10,29.84
2022,2,2000,N10,28.76
2023,3,2000,N10,28.505000000000003
2024,4,2000,N10,28.386666666666667
2025,5,2000,N10,30.44
2026,6,2000,N10,30.655
2027,7,2000,N10,30.35
2028,8,2000,N10,31.075
2029,9,2000,N10,30.89666666666667
2030,10,2000,N10,30.61
2031,11,2000,N10,31.05
2032,12,2000,N10,30.87
2033,1,2001,N10,30.009999999999998
2034,2,2001,N10,27.32
2035,3,2001,N10,27.185
2036,4,2001,N10,27.733333333333334
2037,5,2001,N10,30.056
2038,6,2001,N10,28.555
2039,7,2001,N10,28.895
2040,8,2001,N10,30.3
2041,9,2001,N10,30.65
2042,10,2001,N10,29.67
2043,11,2001,N10,29.85
2044,12,2001,N10,30.57
2045,1,2002,N10,26.1
2046,2,2002,N10,29.94
2047,3,2002,N10,28.990000000000002
2048,4,2002,N10,29.953333333333333
2049,5,2002,N10,29.696666666666665
2050,6,2002,N10,30.0825
2051,7,2002,N10,31.014
2052,8,2002,N10,31.156666666666666
2053,9,2002,N10,30.455
2054,10,2002,N10,30.16
2055,11,2002,N10,27.56
2056,12,2002,N10,32.25
2057,1,2003,N10,30.145
2058,2,2003,N10,23.62
2059,3,2003,N10,29.86
2060,4,2003,N10,30.05
2061,5,2003,N10,30.6
2062,6,2003,N10,NaN
2063,7,2003,N10,31.34
2064,8,2003,N10,32.295
2065,9,2003,N10,31.689999999999998
2066,10,2003,N10,32.57
2067,11,2003,N10,31.59
2068,12,2003,N10,31.3
2069,1,2004,N10,31.39
2070,3,2004,N10,31.59
2071,4,2004,N10,30.515
2072,5,2004,N10,30.9525
2073,6,2004,N10,29.68
2074,7,2004,N10,30.724999999999998
2075,8,2004,N10,31.393333333333334
2076,9,2004,N10,31.715
2077,10,2004,N10,32.13
2078,11,2004,N10,31.12
2079,12,2004,N10,31.22
2080,1,2005,N10,31.84
2081,2,2005,N10,31.85
2082,3,2005,N10,30.3
2083,4,2005,N10,30.096666666666668
2084,5,2005,N10,29.415
2085,6,2005,N10,30.006
2086,7,2005,N10,30.39
2087,8,2005,N10,29.82
2088,9,2005,N10,30.893333333333334
2089,10,2005,N10,31.86
2090,11,2005,N10,31.11
2091,12,2005,N10,30.45
2092,1,1990,N20,32.36
2093,2,1990,N20,NaN
2094,3,1990,N20,33.71
2095,4,1990,N20,33.68
2096,5,1990,N20,30.31
2097,6,1990,N20,NaN
2098,7,1990,N20,32.5
2099,8,1990,N20,32.17
2100,9,1990,N20,NaN
2101,10,1990,N20,33.85
2102,11,1990,N20,33.14
2103,12,1990,N20,32.2
2104,1,1991,N20,33.18
2105,2,1991,N20,31.46
2106,3,1991,N20,33.81
2107,4,1991,N20,32.2
2108,5,1991,N20,33.34
2109,6,1991,N20,32.96
2110,7,1991,N20,32.58
2111,8,1991,N20,32.66
2112,10,1991,N20,32.75
2113,11,1991,N20,33.69
2114,12,1991,N20,32.22
2115,1,1992,N20,33.18
2116,2,1992,N20,32.9
2117,3,1992,N20,33.89
2118,4,1992,N20,31.01
2119,5,1992,N20,32.36
2120,6,1992,N20,31.36
2121,7,1992,N20,32.51
2122,8,1992,N20,32.71
2123,9,1992,N20,33.51
2124,10,1992,N20,33.31
2125,12,1992,N20,34.12
2126,1,1993,N20,32.26
2127,3,1993,N20,31.96
2128,4,1993,N20,31.49
2129,5,1993,N20,32.87
2130,6,1993,N20,31.69
2131,7,1993,N20,31.53
2132,8,1993,N20,32.91
2133,9,1993,N20,32.65
2134,10,1993,N20,33.25
2135,11,1993,N20,32.64
2136,12,1993,N20,30.17
2137,1,1994,N20,32.46
2138,2,1994,N20,31.64
2139,3,1994,N20,31.03
2140,4,1994,N20,32.69
2141,5,1994,N20,30.43
2142,6,1994,N20,32.195
2143,7,1994,N20,31.759999999999998
2144,8,1994,N20,32.465
2145,9,1994,N20,33.26
2146,10,1994,N20,30.74
2147,11,1994,N20,31.51
2148,12,1994,N20,31.2
2149,1,1995,N20,31.57
2150,3,1995,N20,31.675
2151,4,1995,N20,27.93
2152,5,1995,N20,30.64
2153,6,1995,N20,29.525
2154,7,1995,N20,30.42
2155,8,1995,N20,30.925
2156,9,1995,N20,30.46
2157,10,1995,N20,31.634999999999998
2158,11,1995,N20,31.59
2159,12,1995,N20,32.58
2160,1,1996,N20,33.16
2161,2,1996,N20,30.25
2162,3,1996,N20,31.740000000000002
2163,4,1996,N20,32.17
2164,5,1996,N20,32.27333333333333
2165,6,1996,N20,32.97
2166,7,1996,N20,31.97
2167,8,1996,N20,32.265
2168,9,1996,N20,33.54
2169,10,1996,N20,32.9
2170,11,1996,N20,33.15
2171,12,1996,N20,32.03
2172,1,1997,N20,31.34
2173,3,1997,N20,31.275
2174,4,1997,N20,32.21
2175,5,1997,N20,32.29
2176,6,1997,N20,31.71
2177,7,1997,N20,32.435
2178,8,1997,N20,29.884999999999998
2179,9,1997,N20,31.99
2180,10,1997,N20,32.91
2181,11,1997,N20,32.94
2182,12,1997,N20,33.55
2183,1,1998,N20,32.26
2184,2,1998,N20,32.15
2185,3,1998,N20,30.28
2186,4,1998,N20,32.480000000000004
2187,5,1998,N20,33.055
2188,6,1998,N20,33.14
2189,7,1998,N20,32.78
2190,8,1998,N20,33.475
2191,9,1998,N20,32.29
2192,10,1998,N20,NaN
2193,11,1998,N20,32.78
2194,12,1998,N20,32.71
2195,1,1999,N20,30.58
2196,2,1999,N20,31.07
2197,3,1999,N20,31.625
2198,4,1999,N20,33.22
2199,5,1999,N20,31.96
2200,6,1999,N20,32.37
2201,7,1999,N20,32.72666666666667
2202,8,1999,N20,32.019999999999996
2203,9,1999,N20,31.19
2204,10,1999,N20,32.87
2205,11,1999,N20,NaN
2206,12,1999,N20,31.33
2207,1,2000,N20,32.68
2208,2,2000,N20,31.41
2209,3,2000,N20,31.19
2210,4,2000,N20,31.35
2211,5,2000,N20,31.85
2212,6,2000,N20,31.455000000000002
2213,7,2000,N20,31.47
2214,8,2000,N20,32.269999999999996
2215,9,2000,N20,31.975
2216,10,2000,N20,32.01
2217,11,2000,N20,33.08
2218,12,2000,N20,32.25
2219,1,2001,N20,32.725
2220,2,2001,N20,28.69
2221,3,2001,N20,29.68
2222,4,2001,N20,32.29
2223,5,2001,N20,30.256666666666668
2224,6,2001,N20,31.395
2225,7,2001,N20,30.94
2226,8,2001,N20,31.150000000000002
2227,9,2001,N20,32.02
2228,10,2001,N20,32.23
2229,11,2001,N20,32.01
2230,12,2001,N20,30.77
2231,1,2002,N20,30.92
2232,2,2002,N20,30.79
2233,3,2002,N20,32.015
2234,4,2002,N20,31.82
2235,5,2002,N20,31.825
2236,6,2002,N20,31.14666666666667
2237,7,2002,N20,32.185
2238,8,2002,N20,32.175000000000004
2239,9,2002,N20,30.88
2240,10,2002,N20,30.29
2241,11,2002,N20,30.57
2242,12,2002,N20,32.42
2243,1,2003,N20,31.86
2244,2,2003,N20,29.53
2245,3,2003,N20,32.08
2246,4,2003,N20,31.064999999999998
2247,5,2003,N20,31.52
2248,6,2003,N20,NaN
2249,7,2003,N20,32.885
2250,8,2003,N20,33.18
2251,9,2003,N20,32.38
2252,10,2003,N20,32.97
2253,11,2003,N20,32.64
2254,12,2003,N20,32.16
2255,1,2004,N20,32.79
2256,3,2004,N20,32.805
2257,4,2004,N20,31.009999999999998
2258,5,2004,N20,31.884999999999998
2259,6,2004,N20,30.445
2260,7,2004,N20,32.045
2261,8,2004,N20,33.34
2262,9,2004,N20,32.72
2263,10,2004,N20,33.4
2264,11,2004,N20,32.67
2265,12,2004,N20,32.72
2266,1,2005,N20,32.87
2267,2,2005,N20,31.99
2268,3,2005,N20,31.29
2269,4,2005,N20,32.25
2270,5,2005,N20,31.125
2271,6,2005,N20,31.14
2272,7,2005,N20,31.45
2273,8,2005,N20,30.71
2274,9,2005,N20,32.005
2275,10,2005,N20,32.78
2276,11,2005,N20,32.68
2277,12,2005,N20,NaN
2278,1,1990,N70,35.21
2279,2,1990,N70,NaN
2280,3,1990,N70,35.18
2281,4,1990,N70,35.33
2282,5,1990,N70,35.33
2283,6,1990,N70,NaN
2284,7,1990,N70,34.84
2285,8,1990,N70,35.15
2286,9,1990,N70,NaN
2287,10,1990,N70,35.29
2288,11,1990,N70,35.29
2289,12,1990,N70,35.41
2290,1,1991,N70,35.19
2291,2,1991,N70,35.48
2292,3,1991,N70,35.53
2293,4,1991,N70,35.43
2294,5,1991,N70,35.52
2295,6,1991,N70,35.56
2296,7,1991,N70,34.49
2297,8,1991,N70,35.01
2298,10,1991,N70,35.21
2299,11,1991,N70,35.15
2300,12,1991,N70,35.3
2301,1,1992,N70,35.31
2302,2,1992,N70,35.39
2303,3,1992,N70,35.19
2304,4,1992,N70,35.2
2305,5,1992,N70,35.15
2306,6,1992,N70,35.28
2307,7,1992,N70,35.25
2308,8,1992,N70,35.2
2309,9,1992,N70,35.17
2310,10,1992,N70,35.48
2311,12,1992,N70,34.93
2312,1,1993,N70,35.23
2313,3,1993,N70,35.27
2314,4,1993,N70,35.27
2315,5,1993,N70,34.85
2316,6,1993,N70,35.13
2317,7,1993,N70,35.02
2318,8,1993,N70,35.12
2319,9,1993,N70,34.97
2320,10,1993,N70,34.91
2321,11,1993,N70,35.06
2322,12,1993,N70,34.72
2323,1,1994,N70,NaN
2324,2,1994,N70,34.93
2325,3,1994,N70,34.260000000000005
2326,4,1994,N70,34.79
2327,5,1994,N70,35.03
2328,6,1994,N70,35.019999999999996
2329,7,1994,N70,34.92
2330,8,1994,N70,34.83
2331,9,1994,N70,34.93
2332,10,1994,N70,34.97
2333,11,1994,N70,34.98
2334,12,1994,N70,34.91
2335,1,1995,N70,35.0
2336,3,1995,N70,34.86
2337,4,1995,N70,34.69
2338,5,1995,N70,34.870000000000005
2339,6,1995,N70,34.925
2340,7,1995,N70,34.345
2341,8,1995,N70,34.265
2342,9,1995,N70,34.59
2343,10,1995,N70,34.575
2344,11,1995,N70,34.81
2345,12,1995,N70,35.07
2346,1,1996,N70,34.9
2347,2,1996,N70,35.19
2348,3,1996,N70,35.24
2349,4,1996,N70,35.28
2350,5,1996,N70,35.21666666666667
2351,6,1996,N70,35.24
2352,7,1996,N70,35.075
2353,8,1996,N70,35.135000000000005
2354,9,1996,N70,33.05
2355,10,1996,N70,35.19
2356,11,1996,N70,34.98
2357,12,1996,N70,35.14
2358,1,1997,N70,35.3
2359,3,1997,N70,34.965
2360,4,1997,N70,35.24
2361,5,1997,N70,35.153333333333336
2362,6,1997,N70,35.05
2363,7,1997,N70,35.075
2364,8,1997,N70,35.045
2365,9,1997,N70,35.2
2366,10,1997,N70,35.23
2367,11,1997,N70,35.1
2368,12,1997,N70,35.15
2369,1,1998,N70,35.29
2370,2,1998,N70,35.33
2371,3,1998,N70,35.28
2372,4,1998,N70,35.185
2373,5,1998,N70,35.28
2374,6,1998,N70,35.21
2375,7,1998,N70,35.11
2376,8,1998,N70,35.230000000000004
2377,9,1998,N70,35.17
2378,10,1998,N70,NaN
2379,11,1998,N70,34.99
2380,12,1998,N70,35.19
2381,1,1999,N70,35.15
2382,2,1999,N70,NaN
2383,3,1999,N70,35.260000000000005
2384,4,1999,N70,NaN
2385,5,1999,N70,34.980000000000004
2386,6,1999,N70,35.01
2387,7,1999,N70,34.906666666666666
2388,8,1999,N70,35.040000000000006
2389,9,1999,N70,35.1
2390,10,1999,N70,35.01
2391,11,1999,N70,NaN
2392,12,1999,N70,35.05
2393,1,2000,N70,35.08
2394,2,2000,N70,35.1
2395,3,2000,N70,35.06
2396,4,2000,N70,34.86
2397,5,2000,N70,34.6
2398,6,2000,N70,34.78
2399,7,2000,N70,34.78
2400,8,2000,N70,34.915
2401,9,2000,N70,34.79
2402,10,2000,N70,34.82
2403,11,2000,N70,34.64
2404,12,2000,N70,34.98
2405,1,2001,N70,35.099999999999994
2406,2,2001,N70,34.86
2407,3,2001,N70,35.025000000000006
2408,4,2001,N70,34.81
2409,5,2001,N70,34.47
2410,6,2001,N70,34.739999999999995
2411,7,2001,N70,34.17
2412,8,2001,N70,34.28
2413,9,2001,N70,34.42
2414,10,2001,N70,34.22
2415,11,2001,N70,34.4
2416,12,2001,N70,34.33
2417,1,2002,N70,34.43
2418,2,2002,N70,NaN
2419,3,2002,N70,34.57
2420,4,2002,N70,34.11
2421,5,2002,N70,34.59
2422,6,2002,N70,34.47
2423,7,2002,N70,34.85
2424,8,2002,N70,34.795
2425,9,2002,N70,34.8
2426,10,2002,N70,34.9
2427,11,2002,N70,34.62
2428,12,2002,N70,35.1
2429,1,2003,N70,35.03
2430,2,2003,N70,35.22
2431,3,2003,N70,35.12
2432,4,2003,N70,35.03
2433,5,2003,N70,34.57
2434,6,2003,N70,NaN
2435,7,2003,N70,34.959999999999994
2436,8,2003,N70,34.894999999999996
2437,9,2003,N70,34.95
2438,10,2003,N70,35.07
2439,11,2003,N70,34.92
2440,12,2003,N70,35.02
2441,1,2004,N70,34.89
2442,3,2004,N70,35.0
2443,4,2004,N70,34.935
2444,5,2004,N70,34.86
2445,6,2004,N70,35.004999999999995
2446,7,2004,N70,34.975
2447,8,2004,N70,34.870000000000005
2448,9,2004,N70,35.01
2449,10,2004,N70,34.965
2450,11,2004,N70,35.01
2451,12,2004,N70,35.15
2452,1,2005,N70,35.18
2453,2,2005,N70,35.19
2454,3,2005,N70,35.045
2455,4,2005,N70,35.04
2456,5,2005,N70,34.644999999999996
2457,6,2005,N70,34.85
2458,7,2005,N70,34.94
2459,8,2005,N70,34.834999999999994
2460,9,2005,N70,34.879999999999995
2461,10,2005,N70,35.02
2462,11,2005,N70,34.99
2463,12,2005,N70,32.75
2464,4,1991,R03,30.8
2465,6,1991,R03,34.69
2466,7,1991,R03,34.06
2467,8,1991,R03,31.69
2468,10,1991,R03,31.15
2469,4,1992,R03,34.79
2470,5,1992,R03,34.49
2471,6,1992,R03,33.41
2472,7,1992,R03,31.7
2473,8,1992,R03,32.96
2474,9,1992,R03,35.03
2475,10,1992,R03,32.77
2476,4,1993,R03,32.3
2477,5,1993,R03,31.09
2478,6,1993,R03,30.21
2479,7,1993,R03,31.99
2480,8,1993,R03,30.3
2481,9,1993,R03,29.47
2482,10,1993,R03,29.05
2483,4,1994,R03,28.27
2484,5,1994,R03,30.13
2485,6,1994,R03,33.16
2486,7,1994,R03,30.33
2487,8,1994,R03,30.12
2488,9,1994,R03,31.11
2489,10,1994,R03,31.17
2490,11,1994,R03,30.09
2491,12,1994,R03,29.18
2492,1,1995,R03,28.975
2493,2,1995,R03,28.44333333333333
2494,3,1995,R03,29.09
2495,4,1995,R03,30.93
2496,5,1995,R03,28.69
2497,6,1995,R03,31.14
2498,7,1995,R03,28.47
2499,8,1995,R03,30.53
2500,9,1995,R03,31.59
2501,10,1995,R03,30.18
2502,11,1995,R03,30.27
2503,12,1995,R03,29.92
2504,1,1996,R03,NaN
2505,3,1996,R03,30.175
2506,4,1996,R03,29.86
2507,5,1996,R03,31.07
2508,6,1996,R03,32.18
2509,7,1996,R03,32.64
2510,8,1996,R03,32.08
2511,9,1996,R03,31.31
2512,10,1996,R03,31.775
2513,11,1996,R03,30.555
2514,12,1996,R03,31.32
2515,1,1997,R03,32.37
2516,2,1997,R03,30.64
2517,3,1997,R03,29.45
2518,4,1997,R03,30.95
2519,5,1997,R03,29.84
2520,6,1997,R03,30.92
2521,7,1997,R03,29.45
2522,8,1997,R03,32.09
2523,9,1997,R03,NaN
2524,10,1997,R03,31.865
2525,11,1997,R03,31.993333333333332
2526,12,1997,R03,31.299999999999997
2527,1,1998,R03,29.605
2528,2,1998,R03,30.88
2529,4,1998,R03,29.92
2530,5,1998,R03,28.99
2531,6,1998,R03,NaN
2532,7,1998,R03,NaN
2533,8,1998,R03,31.28
2534,9,1998,R03,31.369999999999997
2535,10,1998,R03,NaN
2536,11,1998,R03,27.583333333333332
2537,12,1998,R03,27.646666666666665
2538,2,1999,R03,28.035
2539,4,1999,R03,NaN
2540,5,1999,R03,27.42
2541,6,1999,R03,30.23
2542,7,1999,R03,31.27
2543,8,1999,R03,31.73
2544,9,1999,R03,32.23
2545,10,1999,R03,30.88
2546,2,2000,R03,30.55
2547,4,2000,R03,29.74
2548,5,2000,R03,NaN
2549,6,2000,R03,30.66
2550,7,2000,R03,31.46
2551,8,2000,R03,32.18
2552,9,2000,R03,31.01
2553,10,2000,R03,30.28
2554,4,2001,R03,NaN
2555,5,2001,R03,29.11
2556,6,2001,R03,30.55
2557,7,2001,R03,29.93
2558,8,2001,R03,30.8
2559,9,2001,R03,NaN
2560,10,2001,R03,28.48
2561,4,2002,R03,29.69
2562,5,2002,R03,28.15
2563,6,2002,R03,30.36
2564,7,2002,R03,29.22
2565,8,2002,R03,31.08
2566,9,2002,R03,29.16
2567,10,2002,R03,29.04
2568,4,2003,R03,28.09
2569,5,2003,R03,NaN
2570,6,2003,R03,NaN
2571,7,2003,R03,32.02
2572,8,2003,R03,31.7
2573,9,2003,R03,31.19
2574,10,2003,R03,31.87
2575,4,2004,R03,29.37
2576,5,2004,R03,31.38
2577,6,2004,R03,31.45
2578,7,2004,R03,31.27
2579,8,2004,R03,29.98
2580,9,2004,R03,29.83
2581,10,2004,R03,30.54
2582,4,2005,R03,29.33
2583,5,2005,R03,31.39
2584,6,2005,R03,30.11
2585,7,2005,R03,29.68
2586,8,2005,R03,30.11
2587,9,2005,R03,31.13
2588,10,2005,R03,NaN
2589,4,1991,R50,32.92
2590,6,1991,R50,34.09
2591,7,1991,R50,33.81
2592,8,1991,R50,33.59
2593,10,1991,R50,34.33
2594,4,1992,R50,35.04
2595,5,1992,R50,33.99
2596,6,1992,R50,33.63
2597,7,1992,R50,33.91
2598,8,1992,R50,33.89
2599,9,1992,R50,34.31
2600,10,1992,R50,34.22
2601,4,1993,R50,33.86
2602,5,1993,R50,33.93
2603,6,1993,R50,33.46
2604,7,1993,R50,33.65
2605,8,1993,R50,34.74
2606,9,1993,R50,33.82
2607,10,1993,R50,33.7
2608,4,1994,R50,34.16
2609,5,1994,R50,33.51
2610,6,1994,R50,NaN
2611,7,1994,R50,32.82
2612,8,1994,R50,32.9
2613,9,1994,R50,33.97
2614,10,1994,R50,34.06
2615,4,1995,R50,34.74
2616,5,1995,R50,32.18
2617,6,1995,R50,32.13
2618,7,1995,R50,32.51
2619,8,1995,R50,32.98
2620,9,1995,R50,33.55
2621,10,1995,R50,33.48
2622,4,1996,R50,33.03
2623,5,1996,R50,33.1
2624,6,1996,R50,33.5
2625,7,1996,R50,34.09
2626,8,1996,R50,34.09
2627,9,1996,R50,33.75
2628,10,1996,R50,33.62
2629,4,1997,R50,33.43
2630,5,1997,R50,33.8
